POST_ID,POST_TOPIC_TAGS,POST_CROP_TAGS,POST_TYPE
86db5146-82d1-4679-aeed-29f4857023e8,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""bottle gourd""
  ]
]",content
6eb80092-ba47-4f8d-a36d-8b3e4b33c859,"[
  [
    ""animal husbandry""
  ]
]",[],content
28494dea-8df1-4fbf-a3a0-84fdc675c1a7,[],"[
  [
    ""potato"",
    ""tomato""
  ]
]",infographic
c906e6bb-1203-490d-8f79-062d1fc70cb4,[],"[
  [
    ""Coriander""
  ]
]",content
11e3a68a-db04-4901-8af5-697594139aa5,"[
  [
    ""seeds"",
    ""Agriculture News""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
7b59d5aa-0120-4710-8ba7-aecdda01650f,"[
  [
    ""Agriculture News""
  ]
]",[],content
63f74d94-0eaa-4012-914c-e3d899b37246,"[
  [
    ""Agriculture News""
  ]
]",[],content
abc6d2f7-94cf-40c5-9127-3f4eafe16cad,"[
  [
    ""animal husbandry""
  ]
]",[],content
db8f4eb9-92c5-4c24-91a8-c4f3cc6ee20e,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Lemon""
  ]
]",content
d37da2df-2427-4843-a473-d448a5f20456,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
3c68c1dd-edf0-4318-9a48-79ab214423d4,"[
  [
    ""Agriculture News""
  ]
]",[],content
0bd7c2cf-da95-43a0-85b6-56427dd02001,[],"[
  [
    ""soyabean""
  ]
]",content
23e3f2da-569f-411b-82ee-e7169c863f87,"[
  [
    ""farm machinery""
  ]
]",[],infographic
a74c07f3-a065-447e-a79c-e0efb68eee97,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
0d1d2ffd-ad55-469c-9a7e-822f1a2cfb98,[],"[
  [
    ""onion""
  ]
]",content
8a408504-4600-40da-b1b3-f5d28733d13a,"[
  [
    ""Agriculture News""
  ]
]",[],content
0c3a9107-b637-41b3-9aaf-b63abf4a2f1f,[],"[
  [
    ""chilli""
  ]
]",infographic
5902c225-c716-4d92-88af-848e6a85e05b,"[
  [
    ""animal husbandry""
  ]
]",[],content
d4d45478-1f02-4287-a7fd-562ccce2b3f9,"[
  [
    ""animal husbandry""
  ]
]",[],content
8305dfaf-9f4c-44fe-bdd4-d455a8491484,"[
  [
    ""seeds"",
    ""Agriculture News""
  ]
]","[
  [
    ""toor daal""
  ]
]",content
9c30b5ed-fdf8-4cb1-afc2-515a403795d5,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Spinach""
  ]
]",content
28b2e1e8-36f1-4b1e-89b9-ace665a41ddd,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
294269cd-2231-4fba-9b93-9c960aa004db,"[
  [
    ""seeds""
  ]
]","[
  [
    ""moong""
  ]
]",infographic
66ea99ed-752c-4912-aab8-15859f5e2208,"[
  [
    ""Organic Farming""
  ]
]",[],content
ab5744f5-aabc-4854-97e1-03e0a42d424b,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Radish""
  ]
]",content
73cf53ba-2da3-4585-ace9-4454bb7a3ac1,[],"[
  [
    ""Maize""
  ]
]",content
d4d0c992-4cfa-429c-8398-d115af684d16,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""brinjal""
  ]
]",content
0578b5f2-9ca4-498d-8641-8633f1d75886,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
025bba17-d3cf-4536-87f8-8bb722bd947e,"[
  [
    ""Fertilizer""
  ]
]",[],content
043d00ac-5b95-4064-9a97-4f6e4dedc8b0,"[
  [
    ""animal husbandry""
  ]
]",[],content
21b173cd-6cf6-4b85-9728-203ca40569d6,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Opium""
  ]
]",infographic
22ff1894-91c0-45ef-a2aa-c5404cddea8c,"[
  [
    ""Success Story""
  ]
]",[],content
427cb5cb-0572-412c-9071-ef5d5d5de2b2,"[
  [
    ""Agriculture News""
  ]
]",[],video
5886a6b4-ca1b-4897-97bb-fc26e7506d44,"[
  [
    ""animal husbandry""
  ]
]",[],content
5aa8cf39-1169-4244-9998-ae9b0bf85efe,"[
  [
    ""Crop Storage""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
6011f37f-3246-4aae-b6ce-3cf98529b63d,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
6cd087df-278a-4daa-9241-99f35e98ecd7,"[
  [
    ""goat farming""
  ]
]",[],content
75f511b7-e7f8-4cda-a54d-d8f312841ecc,"[
  [
    ""seeds""
  ]
]","[
  [
    ""moong""
  ]
]",content
52adfed6-6ea0-4a2a-865e-b9357b008101,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Garlic""
  ]
]",content
a8267c93-86d6-4ff0-b4bb-f78585d7c76d,"[
  [
    ""Agriculture News""
  ]
]",[],content
8bc0d816-409e-4ad9-b153-02ddd9d38ffe,"[
  [
    ""discussion""
  ]
]","[
  [
    ""Cucumber""
  ]
]",content
7acdcb2b-1ca2-48dd-a79d-ce65fde668f7,"[
  [
    ""Mandi Rates"",
    ""Agriculture News""
  ]
]",[],content
0ae9a7a5-8dab-4df4-8af8-26f5198d01fd,"[
  [
    ""animal husbandry""
  ]
]",[],content
ec21f56b-e7cf-4958-9a39-211a6fd359fd,"[
  [
    ""animal husbandry""
  ]
]",[],content
5cd71c7b-dd25-4434-b38b-c940f50bb735,[],"[
  [
    ""cabbage""
  ]
]",content
ee61b78f-73ca-4ee5-8f62-214cbfbac4e6,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""water melon""
  ]
]",infographic
de7c6e40-6cab-4309-8760-c028803b06f7,"[
  [
    ""Fasal Protection"",
    ""Fertilizer""
  ]
]","[
  [
    ""Sugarcane""
  ]
]",infographic
4274be77-47b4-48e1-8c33-c390427117ff,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Wheat""
  ]
]",infographic
1f603fb6-1a50-4a16-bc38-30f87b20936b,"[
  [
    ""Agriculture News""
  ]
]",[],video
7f280383-de99-435b-b62e-6f55dc5141d9,"[
  [
    ""poultry farming""
  ]
]",[],infographic
e2c59df6-94a3-4d58-8b38-451e61e9cf35,"[
  [
    ""subsidy"",
    ""Agriculture News""
  ]
]",[],content
3608a9a5-5815-49e7-8e2a-a8ea78624ade,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""Arbi""
  ]
]",infographic
5590d75f-c185-42b8-9a92-bd2cc6d3356b,"[
  [
    ""Agriculture News""
  ]
]",[],content
6bb38e5f-fe85-4d0f-adce-af90585972f6,"[
  [
    ""quiz""
  ]
]",[],infographic
2c5c76df-dafe-40f1-b304-1bdf29f6c294,"[
  [
    ""Government Schemes""
  ]
]",[],infographic
e4033305-6c2b-4e13-bcb4-09e45a190d73,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
99984929-0b18-4254-94d1-4f79b89923eb,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""cauliflower""
  ]
]",content
0cbc39d1-2ce4-4fc8-a6dd-adfe77def95b,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
b11ec227-8d0d-459f-8f9b-f3db2737028d,[],"[
  [
    ""Rose""
  ]
]",content
be91db87-bafa-4bdc-b606-26b06f5ce0e4,"[
  [
    ""animal husbandry""
  ]
]",[],content
8652c384-d43f-4c5a-9e04-b9775dd5e17c,"[
  [
    ""Agriculture News""
  ]
]",[],content
3e48bc0c-f1b9-4151-bc2e-d51ea1b320eb,"[
  [
    ""animal husbandry""
  ]
]",[],content
cc9215f3-edcc-4101-96f5-43171cdcfa59,"[
  [
    ""quiz""
  ]
]",[],infographic
d6ba35f7-b9ca-4fd9-9fd2-f050433b0f9a,"[
  [
    ""animal husbandry""
  ]
]",[],content
de0db62f-bf54-4309-a468-5274df5f95bc,"[
  [
    ""seeds""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
f4108edb-da03-44d6-b33d-45be0ebf991a,"[
  [
    ""Bee Keeping""
  ]
]",[],content
1ab6d8c6-239a-4f06-9a90-519c094e0209,"[
  [
    ""farm machinery""
  ]
]",[],video
eefb9a15-fe0a-49a1-8a78-e4877934ac1d,"[
  [
    ""animal husbandry""
  ]
]",[],content
56d268f4-3675-4ebb-809a-d96869fd6809,[],"[
  [
    ""Mustard""
  ]
]",content
2758d18e-cb85-479d-a3dc-d0ddb830ac63,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""onion""
  ]
]",content
686f4afc-94bc-492c-92cf-0bbc72497584,"[
  [
    ""quiz""
  ]
]",[],infographic
ea4d5366-a96b-4b10-be2c-882cb4d1290d,"[
  [
    ""Agriculture News""
  ]
]",[],content
b625e0d8-f8e3-4abe-9a8f-96e31705d792,"[
  [
    ""irrigation""
  ]
]","[
  [
    ""Cucumber""
  ]
]",content
7cd18056-447c-4101-98ae-b1e0e35b7b07,"[
  [
    ""weed management""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",infographic
803feb94-686e-4e5e-bb51-ec5f7c674fdc,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Maithi""
  ]
]",video
2b061a2d-3846-4a25-9442-151acbc4e920,"[
  [
    ""Government Schemes"",
    ""animal husbandry""
  ]
]",[],infographic
67d744c6-c0a5-4bee-9438-5a3ac4fdf3aa,[],"[
  [
    ""peanut""
  ]
]",infographic
464ccb44-24c6-44e9-80a5-0b481c9df937,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",video
d1fb3708-d39d-44f0-bf2c-d83ca144cdf0,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
967b30cd-c1c2-4718-96a2-9fb35a76f3f3,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
ce13ad0c-0b55-41b3-8663-ab022eb7cfad,"[
  [
    ""Mandi Rates"",
    ""Agriculture News""
  ]
]",[],video
9f831477-7232-4a90-87d3-e9f10cdc7c44,"[
  [
    ""Mandi Rates""
  ]
]",[],video
ab622ce8-ddf1-473a-b5a0-5cb08023c1ad,"[
  [
    ""fish farming""
  ]
]",[],content
8e5095dd-ca1a-4c6a-a193-8970ca8a1f6a,"[
  [
    ""quiz""
  ]
]",[],infographic
9f9adea0-a418-4d75-b58a-3f6bb2cf074d,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
377df5fb-20e9-4e9d-85cf-d849e299d74b,[],"[
  [
    ""Sweet Potato""
  ]
]",content
a236f8aa-fe69-49bb-9bb3-5775c18813b4,"[
  [
    ""buy-sell"",
    ""Organic Fertilizer""
  ]
]",[],infographic
90555271-dc66-42e9-a89e-0ae09df299b9,"[
  [
    ""Success Story""
  ]
]",[],content
5e9be25a-bba3-481f-9672-0e58c4e35d0e,"[
  [
    ""Agriculture News""
  ]
]",[],video
1fe5525f-7fb7-49f3-93c6-bb13679734b3,"[
  [
    ""farm machinery"",
    ""buy-sell""
  ]
]",[],infographic
4332422f-5848-48b9-a029-9dae511921bb,"[
  [
    ""Mandi Rates""
  ]
]","[
  [
    ""Millet"",
    ""cotton""
  ]
]",video
5df8ff46-a1f6-4ea4-9869-75df00f74f29,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
8200f419-5fa1-403a-b1d0-5f9001e12a25,"[
  [
    ""quiz""
  ]
]",[],infographic
94b2803a-47b8-410a-ade8-20fd86751e76,"[
  [
    ""Agriculture News""
  ]
]",[],content
a3a8c52a-89ad-42fd-bb8b-aa2c6aab1ddf,"[
  [
    ""farm machinery"",
    ""buy-sell""
  ]
]",[],infographic
1d4ab83b-bc22-4eb4-b6e2-e263e40fbb34,"[
  [
    ""animal husbandry"",
    ""animal protection""
  ]
]",[],infographic
ff009fa3-79e1-40d3-8c74-7040fef0a60c,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Papaya""
  ]
]",content
94274557-9eba-4e8b-9ab3-15e638870036,"[
  [
    ""quiz""
  ]
]",[],infographic
6474d6c4-61f3-475f-92ad-4d0665da66aa,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""Merigold""
  ]
]",infographic
a5bddc79-f836-4b52-ae9a-2643392e5fe9,"[
  [
    ""animal husbandry""
  ]
]",[],content
ab4279fc-e7e9-4698-9a82-dc4e4e879657,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""cotton""
  ]
]",content
fc297cc4-270f-47d6-9744-0bce4a0feef9,"[
  [
    ""Agriculture News""
  ]
]",[],content
57cb339d-868d-4ddd-9db1-c89f54ef5b79,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""brinjal""
  ]
]",content
ccdf0586-5505-4042-a6ab-18fbda2d0ebd,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
dd117c8f-deab-4d7f-b7d4-d5ad31d5a932,"[
  [
    ""Agriculture News""
  ]
]",[],video
9c6f030e-f4e2-460f-a230-e495cd6e6bde,"[
  [
    ""Government Schemes""
  ]
]",[],infographic
236b171c-364b-4548-bf5a-a7e7169cda5b,"[
  [
    ""Agriculture News""
  ]
]",[],content
8642b5e9-fab6-467b-a1d7-3895d4c08723,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Karela""
  ]
]",content
af15d7f6-0921-4c9b-b7be-cef1e18dac51,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Barbati""
  ]
]",content
c085a6e0-795d-45a8-9351-5879e87ba2cd,[],"[
  [
    ""Maize""
  ]
]",content
d91f3daf-8f12-4bd2-a9ba-6608c631cf4d,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""chilli""
  ]
]",content
81a81ef1-9438-4d60-bc70-928bf4543883,"[
  [
    ""Agriculture News""
  ]
]",[],content
d7b43598-9080-4ee3-b1ec-98d79dffeaf2,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""lady finger (okra)""
  ]
]",video
9f21e8f3-14a7-43cf-a3b3-cd79b9ac3d99,"[
  [
    ""Government Schemes""
  ]
]",[],infographic
0df2a1ae-ff5e-4793-9a2a-96704cde6c32,[],"[
  [
    ""paddy (rice)""
  ]
]",video
ead964b2-a247-4357-be57-e974edea7db4,[],"[
  [
    ""Sugarcane"",
    ""Wheat""
  ]
]",content
8713a551-a2fb-41d7-93f7-0e21b2775286,"[
  [
    ""Agriculture News""
  ]
]",[],content
786dca95-778a-419f-9383-c243c0c85fa6,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""onion""
  ]
]",infographic
798fc02b-3945-40c6-9bf4-a74e86e5ae38,"[
  [
    ""quiz""
  ]
]",[],infographic
0130ac32-e4e2-4a59-8806-0db56d66da08,"[
  [
    ""animal husbandry"",
    ""buy-sell"",
    ""Animal Feed""
  ]
]",[],infographic
b0d3cb51-d120-4400-a7bb-1c823f52ef40,"[
  [
    ""Agriculture News""
  ]
]",[],video
711c3984-9d6c-457c-9a3e-e99dc2096004,"[
  [
    ""quiz""
  ]
]",[],infographic
78a498bb-ff0b-4bbb-81d6-8dd2d6b41e0b,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
28296bc7-cacb-4029-800c-594630c2d008,"[
  [
    ""Government Schemes"",
    ""animal husbandry""
  ]
]",[],infographic
c12b716a-1e66-4c2f-8a6b-db001c30579b,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""chilli""
  ]
]",infographic
bc311877-9853-4b3f-b742-f8d46393d86c,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""tomato""
  ]
]",infographic
5cedb924-f088-4b77-ac12-083cc0aa94b0,"[
  [
    ""Organic Fertilizer"",
    ""buy-sell""
  ]
]",[],infographic
f097ff65-c835-4d29-b515-07a652fe7ff5,"[
  [
    ""Agriculture News""
  ]
]",[],content
9e519cf3-4db7-40d8-b99f-a87d54a9315d,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mustard""
  ]
]",video
d2a5eddf-2045-4146-9e25-cb93198ae34a,"[
  [
    ""Agriculture News""
  ]
]",[],content
98788550-bd6b-4e10-88df-1bac0e312000,"[
  [
    ""farm machinery""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
e1246b9f-8987-490e-a2d4-fe67e8eecab1,"[
  [
    ""animal husbandry""
  ]
]",[],content
a0b8cce5-ceb8-410b-b084-9d2f5d77f9b4,"[
  [
    ""seeds""
  ]
]","[
  [
    ""potato""
  ]
]",content
5966c30d-e651-40a0-877c-88c92d69e18b,[],"[
  [
    ""Wheat""
  ]
]",content
2754ce0c-1193-459d-9414-ed9d0059c57c,"[
  [
    ""Agriculture News""
  ]
]",[],video
e1857577-a16b-44a4-889b-8d46d5fe0d44,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""soyabean""
  ]
]",content
62266d4a-99e7-4385-902a-9f82beaa5a5a,"[
  [
    ""Organic Fertilizer"",
    ""buy-sell""
  ]
]",[],infographic
eb30de1a-5735-482b-9e33-187d4572ea1f,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
48686f4b-ccd3-46d3-88ff-631c63fa866f,"[
  [
    ""weed management"",
    ""Organic Farming""
  ]
]","[
  [
    ""Wheat""
  ]
]",video
c33afd2d-30f0-49b8-b308-5b759c8e44a5,"[
  [
    ""Fertilizer""
  ]
]",[],content
3ec1288c-d5e4-4c54-91c5-9ec19cbe4067,"[
  [
    ""Agriculture News""
  ]
]",[],video
17c48469-c2b0-4cf6-ba9b-3e5e61cdf21e,"[
  [
    ""Agriculture News""
  ]
]",[],content
a51fb879-4e68-43c5-b1ca-9f9a70f46b61,"[
  [
    ""Agriculture News""
  ]
]",[],content
f204ffbd-c617-4663-979b-4fe9ba16337e,"[
  [
    ""Agriculture News""
  ]
]",[],content
bcb84af9-5512-4aac-a599-cb78bbb475f7,"[
  [
    ""animal husbandry""
  ]
]",[],content
61ece358-4211-4331-8f79-74807d5f22c3,"[
  [
    ""Animal Feed"",
    ""animal husbandry"",
    ""Government Schemes""
  ]
]",[],infographic
153297d3-1f3a-4c73-afb1-b8d6ddb5695b,"[
  [
    ""Agriculture News""
  ]
]",[],content
9fe56a2c-0a5d-4069-9b7f-87fbfcca6d5a,"[
  [
    ""horticulture""
  ]
]","[
  [
    ""Guava""
  ]
]",infographic
4548fc81-1fc1-4203-9005-39a582fd840e,[],"[
  [
    ""beans""
  ]
]",content
d58b33b2-a026-4def-ac11-54f2caf7a05e,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""bottle gourd""
  ]
]",infographic
51d500c6-4a6d-447b-a0a0-0678a4c9cefb,"[
  [
    ""Agriculture News""
  ]
]",[],content
507b3617-344d-4f60-aa96-70c43b3fda42,"[
  [
    ""Agriculture News""
  ]
]",[],content
5fc7f1ee-9ec4-425b-9d12-15f4a4dcffef,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Papaya""
  ]
]",video
75b917d3-74db-4bbf-979c-aea5f44b3ce0,"[
  [
    ""Agriculture News""
  ]
]",[],content
4c4f2610-e832-476c-b948-58812f3c2e07,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Opium""
  ]
]",content
6b1c65eb-b615-4466-886b-0f20ecaf0b13,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
428b0242-1f2a-4192-a1d0-32d3a3926e61,"[
  [
    ""animal husbandry"",
    ""buy-sell"",
    ""Animal Feed""
  ]
]",[],infographic
085036fd-6903-44a4-9fa4-d61266c91d68,"[
  [
    ""Fertilizer""
  ]
]",[],infographic
7937fede-ffd6-4e3e-b1cd-8dbfb550ac65,[],"[
  [
    ""chilli""
  ]
]",infographic
b4d84012-cc92-470e-aa8c-d1889588c012,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
705299fa-7b8f-4cf2-9d3c-61989b12f67b,"[
  [
    ""Agriculture News""
  ]
]",[],content
8f45565c-821a-47aa-8015-8a50cc92e66b,"[
  [
    ""Agriculture News""
  ]
]",[],video
54ba3f44-d9a7-449c-801f-952f5292a291,[],"[
  [
    ""Pea""
  ]
]",content
2ca21c96-747b-4b8b-a75b-d1f2ecf42d20,"[
  [
    ""Agriculture News""
  ]
]",[],video
39d72848-627f-4a84-938e-2718bb161126,[],"[
  [
    ""Wheat""
  ]
]",infographic
00fe2fa1-70a3-4ee2-9ebf-fcdef8a08fbd,"[
  [
    ""Government Schemes"",
    ""Agriculture News""
  ]
]",[],content
6d0e15bb-5604-4489-a3e0-7f865fe305b4,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Wheat""
  ]
]",content
9662f4fa-c87b-44c1-b843-205bbbcf6d17,[],"[
  [
    ""Wheat""
  ]
]",infographic
ad235aeb-0bc0-4e7f-be03-be9433c57bb2,"[
  [
    ""buy-sell"",
    ""farm machinery""
  ]
]",[],infographic
86751596-ea19-450e-be02-7480609b4217,"[
  [
    ""Organic Fertilizer"",
    ""buy-sell""
  ]
]",[],infographic
00f0d9f9-320a-4b35-b809-90e7c3dda639,"[
  [
    ""animal husbandry""
  ]
]",[],content
74a13c21-2644-46cc-9af6-a3366ea12ac0,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""Mint""
  ]
]",content
8ad9d10a-82a0-4a9c-a095-668d0202e0ba,"[
  [
    ""farm machinery""
  ]
]",[],infographic
0a81b205-62bb-480b-a381-793e5103b2a3,"[
  [
    ""quiz""
  ]
]",[],infographic
44a2f8da-e1fc-46a7-b803-b5290c0b5bb7,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Wheat""
  ]
]",infographic
da95ca7f-2298-4ea9-b354-debff45ddd13,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""peanut""
  ]
]",content
0444838a-222c-48de-97a8-d0ef4f85886d,[],"[
  [
    ""Straberi""
  ]
]",content
bfdef2b6-d397-4d12-981e-3aeb244d0c2d,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
3d535e50-8d16-4de3-9ace-46d8d7a4d96a,[],"[
  [
    ""black gram"",
    ""Masoor Dal"",
    ""toor daal""
  ]
]",infographic
a2e2c9cd-3719-4290-9be1-34ce54cb6510,"[
  [
    ""Success Story""
  ]
]","[
  [
    ""chilli""
  ]
]",content
c47c6820-6c11-42ae-a9ab-0c0dbc663314,"[
  [
    ""animal husbandry""
  ]
]",[],content
bec048ea-2c2c-47c4-99c2-ce91dc246637,"[
  [
    ""Agriculture News"",
    ""subsidy""
  ]
]",[],content
cadb2b55-f744-40ab-8ea4-2fc507842a6f,"[
  [
    ""Agriculture News""
  ]
]",[],content
beb9e4a6-6403-4d9e-805b-26cdd7abc4bb,[],"[
  [
    ""Maize""
  ]
]",infographic
3ce9bdd7-29a8-4060-96ee-58d203d1c21b,"[
  [
    ""Fertilizer""
  ]
]",[],infographic
06d8750d-72c0-48f3-8ff7-4a1dc2c3e0eb,"[
  [
    ""Agriculture News"",
    ""subsidy""
  ]
]",[],content
a89701a9-e4b4-4eb4-b05a-fbcbb2a71c76,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
2621a3b8-47f7-4c80-8a32-81fb5977f11d,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",content
babb78c2-a9c2-42df-9551-8abe8d4cada4,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""moong""
  ]
]",content
da0d4818-4aa6-4a13-a87f-1e434c7e95fc,"[
  [
    ""animal husbandry"",
    ""Animal Feed""
  ]
]",[],content
1ccb07ab-e125-47dc-9979-3e3a6421a1d9,"[
  [
    ""Organic Fertilizer"",
    ""buy-sell""
  ]
]",[],infographic
a1a74615-e7ac-47a2-b78f-a5b3bf86f20c,"[
  [
    ""Fertilizer""
  ]
]","[
  [
    ""paddy (rice)""
  ]
]",content
9a0c105b-f1bc-4ea2-9e32-7fd1cd3ef9e5,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Mustard""
  ]
]",content
3f88dd5d-131c-4306-8b1d-9e5adfe13bda,"[
  [
    ""Today Tips""
  ]
]","[
  [
    ""tomato""
  ]
]",infographic
9a59d396-d122-4c3e-8c03-b85c3a783fe2,"[
  [
    ""Agriculture News""
  ]
]",[],content
b01d0f64-380c-4c7a-a8da-32bc5b66a4b5,"[
  [
    ""seeds""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
723d0400-9111-44a2-a564-00a90d4994cb,"[
  [
    ""buy-sell""
  ]
]","[
  [
    ""Mustard""
  ]
]",infographic
1d437d19-66a2-4816-9e1a-3262e0219c1c,[],"[
  [
    ""Maize""
  ]
]",content
0ee2208a-c08c-4332-a02c-a6820f4af90d,"[
  [
    ""Agriculture News""
  ]
]","[
  [
    ""Opium""
  ]
]",content
c451cc66-a6c5-4edb-b29c-2516170c9254,"[
  [
    ""Agriculture News"",
    ""buy-sell"",
    ""Government Schemes""
  ]
]","[
  [
    ""Mustard"",
    ""Wheat""
  ]
]",video
46510d7b-e359-464b-8f24-aaf9990185ba,"[
  [
    ""farm machinery"",
    ""Agriculture News""
  ]
]",[],content
27672142-c8f3-417d-8fa5-48a6a78685b0,"[
  [
    ""seeds""
  ]
]","[
  [
    ""mango""
  ]
]",content
153cc8a7-e3b1-457d-92a4-dbad195bb045,[],"[
  [
    ""Papaya""
  ]
]",infographic
cc6a5ebb-42ff-40df-bdb9-b11864a378f5,[],"[
  [
    ""Saffron""
  ]
]",content
de821b52-41db-4a19-bb0c-ad5f98bcefe0,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""water melon""
  ]
]",infographic
7bf805ad-439d-4faa-af19-ad7b6929cf99,[],"[
  [
    ""Turnip"",
    ""brinjal"",
    ""tomato"",
    ""Radish""
  ]
]",infographic
19b1457b-961b-4fb3-ad4c-2977f8ac6d94,"[
  [
    ""Agriculture News""
  ]
]",[],content
c9edf0d8-0697-4402-b7b5-597aff19ff6f,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""moong""
  ]
]",content
2e7ccee7-c9d5-415c-b870-cbd29593ed64,[],"[
  [
    ""Barley""
  ]
]",content
dcccc08b-26a5-4513-a305-78e8951ad20d,"[
  [
    ""animal husbandry"",
    ""Animal Feed""
  ]
]",[],infographic
39c27d48-e37e-44ae-b48e-6cc2bfbcd063,"[
  [
    ""animal husbandry""
  ]
]",[],infographic
62750a23-c44c-4885-a977-d535e265c3ee,[],"[
  [
    ""carrot""
  ]
]",content
5a0a6a4f-5774-4474-a77e-108c37402f0f,[],"[
  [
    ""paddy (rice)""
  ]
]",infographic
a3d81fbb-1af1-4d38-b5d2-d1487a101b83,"[
  [
    ""Success Story""
  ]
]",[],content
355ba243-c30e-4824-9c08-af93bb22e98e,[],"[
  [
    ""Ginger""
  ]
]",infographic
974991b3-9c51-4ad0-b7f1-fdfa37c5aec5,"[
  [
    ""Mandi Rates""
  ]
]",[],video
ec4dafa3-b6ef-4ea4-bff4-97e51b3c0357,"[
  [
    ""farm machinery"",
    ""Success Story""
  ]
]",[],content
adf63d3b-7be6-45eb-b0e5-1b155288d6c5,[],"[
  [
    ""carom""
  ]
]",content
68af8cee-b01d-42f7-ba6f-0f8f9ec639ec,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""potato""
  ]
]",content
8d4fcef6-6828-47eb-8203-e32a4c426f41,"[
  [
    ""Fasal Protection""
  ]
]","[
  [
    ""cotton""
  ]
]",content
283627e9-6a57-4f01-a89a-243a6d4b36b3,"[
  [
    ""Agriculture News""
  ]
]",[],content
96ff6d19-8c9c-4d85-aafd-1fde8cb2935e,"[
  [
    ""Agriculture News"",
    ""subsidy""
  ]
]",[],content
