USER_ID,USER_STATE,USER_DISTRICT,FOLLOWED_CROP_LIST,FOLLOWED_TOPIC_LIST
0034ed2c-4490-4f23-8e79-a6ede1395d44,राजस्थान,Bundi,"[
  ""Gram"",
  ""Wheat"",
  ""Ginger"",
  ""Garlic""
]","[
  ""Agriculture News"",
  ""Government Schemes""
]"
003d0a4a-9919-4e27-86b5-37ba3cdbcad0,राजस्थान,जयपुर,"[
  ""Fig"",
  ""Gooseberry"",
  ""Ginger"",
  ""Plantago ovata"",
  ""Mustard"",
  ""Coriander"",
  ""chilli"",
  ""carom"",
  ""Turmeric"",
  ""Kalonji"",
  ""Anaar"",
  ""Til"",
  ""Wheat"",
  ""Sweet Potato"",
  ""Barley"",
  ""Opium"",
  ""Gram"",
  ""Tobacco"",
  ""cotton"",
  ""brockely"",
  ""Winter Cherry"",
  ""water melon"",
  ""sorghum"",
  ""Oat"",
  ""Ajola"",
  ""onion"",
  ""black gram"",
  ""Cucumber"",
  ""potato"",
  ""Gwar"",
  ""muskmelon"",
  ""Alovera"",
  ""Castor"",
  ""jack fruit"",
  ""Millet"",
  ""lemongrass"",
  ""sugar beets"",
  ""mango"",
  ""Orange""
]","[
  ""Disease"",
  ""dairy farming"",
  ""horticulture"",
  ""Weather Report"",
  ""Organic Farming"",
  ""Organic Fertilizer"",
  ""irrigation"",
  ""seeds"",
  ""buy-sell"",
  ""subsidy on seed"",
  ""animal protection"",
  ""Government Schemes""
]"
003ebe88-3529-4e1a-8f48-744ae252fc14,गुजरात,Gandhinagar District,"[
  ""Maize"",
  ""Gwar"",
  ""Tobacco"",
  ""beans"",
  ""Wheat"",
  ""Coriander""
]","[
  ""animal husbandry""
]"
0041e7b2-47c5-4bd8-b9f1-9f51f62e8225,राजस्थान,जयपुर,"[
  ""moong"",
  ""Maithi"",
  ""cabbage"",
  ""Moth"",
  ""Pea"",
  ""Coriander"",
  ""Tinda"",
  ""Maize"",
  ""Til"",
  ""Barley"",
  ""Karela"",
  ""tomato"",
  ""Armenian cucumber"",
  ""black gram"",
  ""Wheat"",
  ""Cucumber"",
  ""water melon"",
  ""Rijka"",
  ""Sweet Potato"",
  ""chilli"",
  ""bottle gourd"",
  ""Gram"",
  ""Mustard"",
  ""Lemon"",
  ""peanut"",
  ""Papaya"",
  ""onion"",
  ""ridge gourd"",
  ""carrot"",
  ""Radish"",
  ""Gwar"",
  ""Spinach"",
  ""Pumpkin"",
  ""muskmelon"",
  ""Beans"",
  ""lady finger (okra)"",
  ""beans"",
  ""cauliflower"",
  ""brinjal"",
  ""Garlic"",
  ""potato"",
  ""Millet""
]","[
  ""Agri-Business"",
  ""Fasal Protection"",
  ""goat farming""
]"
0034eaff-b841-48a4-9c78-5688f8af4437,बिहार,कटिहार,"[
  ""potato"",
  ""Wheat"",
  ""Plantago ovata"",
  ""Arbi""
]","[
  ""Fertilizer""
]"
27e49d58-f4ad-48ea-a39d-a591ce2602e5,गुजरात,Ahmedabad District,"[
  ""Moringa""
]",
27e5f310-246b-4ea6-8798-b317bb4bde91,मध्य प्रदेश,मुरैना,"[
  ""Satavar"",
  ""potato"",
  ""paddy (rice)"",
  ""black gram"",
  ""Millet"",
  ""toor daal"",
  ""Rijka"",
  ""Tulsi"",
  ""Barley"",
  ""brinjal"",
  ""moong"",
  ""Oat"",
  ""Gooseberry"",
  ""Wheat"",
  ""Til"",
  ""Maize"",
  ""Sweet Corn"",
  ""Gram"",
  ""Mustard""
]",
27e92029-a4bb-4257-a87a-4061383b4ec8,राजस्थान,भीलवाड़ा,"[
  ""Masoor Dal"",
  ""Gram"",
  ""Orange"",
  ""Mustard"",
  ""Barseem"",
  ""peanut"",
  ""Barley"",
  ""Wheat""
]",
27ebcbf3-d8df-4243-a1d8-db244c000153,राजस्थान,अजमेर,"[
  ""brinjal"",
  ""carrot"",
  ""cumin"",
  ""Mustard"",
  ""Spinach"",
  ""Maithi"",
  ""potato"",
  ""Coriander"",
  ""Oat"",
  ""lady finger (okra)"",
  ""lemongrass"",
  ""Til"",
  ""water melon"",
  ""ridge gourd"",
  ""Kidney Bins"",
  ""Beans"",
  ""Pea"",
  ""brockely"",
  ""Tinda"",
  ""peanut"",
  ""Barseem"",
  ""Wheat"",
  ""muskmelon"",
  ""cabbage"",
  ""Barley"",
  ""onion"",
  ""sorghum"",
  ""tomato"",
  ""Millet"",
  ""Gram"",
  ""Garlic"",
  ""Mint"",
  ""Gladiolus"",
  ""beans"",
  ""Papaya"",
  ""Ber"",
  ""moong"",
  ""Lemon"",
  ""Gwar"",
  ""sugar beets"",
  ""cauliflower"",
  ""Radish"",
  ""Rijka"",
  ""chilli"",
  ""Maize""
]","[
  ""Agriculture News"",
  ""buy-sell"",
  ""Government Schemes"",
  ""Disease"",
  ""Organic Fertilizer"",
  ""farm machinery"",
  ""Agri-Business"",
  ""lockdown"",
  ""dairy farming"",
  ""subsidy on seed"",
  ""horticulture"",
  ""Organic Farming"",
  ""seeds"",
  ""goat farming"",
  ""irrigation"",
  ""weed management"",
  ""Mandi Rates"",
  ""Weather Report"",
  ""Fertilizer"",
  ""Crop Storage"",
  ""poultry farming"",
  ""animal husbandry"",
  ""Today Tips"",
  ""Bee Keeping"",
  ""quiz"",
  ""subsidy"",
  ""Drip Irrigation"",
  ""Krishify"",
  ""New Farming Techniques"",
  ""Fasal Protection"",
  ""Success Story""
]"
27ed8ba8-fdc2-4444-9e93-22bae0922ef7,उत्तर प्रदेश,लखनऊ,"[
  ""Mustard"",
  ""Tulsi"",
  ""Apple"",
  ""Mushroom"",
  ""muskmelon"",
  ""Banana"",
  ""cotton"",
  ""Radish"",
  ""Fava Bean"",
  ""black gram"",
  ""Merigold"",
  ""Grapes"",
  ""Stevia"",
  ""jack fruit"",
  ""Gram"",
  ""Mint"",
  ""Karela"",
  ""Winter Cherry"",
  ""Ginger"",
  ""Rajnigandha"",
  ""beans"",
  ""Tinda"",
  ""Barseem"",
  ""cauliflower"",
  ""Beans"",
  ""Tobacco"",
  ""Popular"",
  ""Pea"",
  ""Saffron"",
  ""Ber"",
  ""Jimikand"",
  ""Sugarcane"",
  ""Anaar"",
  ""chilli"",
  ""brockely"",
  ""Orange"",
  ""Rose"",
  ""Arbi"",
  ""Alovera"",
  ""Maithi"",
  ""Fig"",
  ""Barley"",
  ""Cucumber"",
  ""bottle gourd"",
  ""Sunflower"",
  ""lady finger (okra)"",
  ""Gladiolus"",
  ""moong"",
  ""ridge gourd"",
  ""Moth"",
  ""Fennel"",
  ""onion"",
  ""paddy (rice)"",
  ""Papaya"",
  ""lemongrass"",
  ""Straberi"",
  ""Sweet Potato"",
  ""Barbati"",
  ""Safed Musli"",
  ""water melon"",
  ""cumin"",
  ""soyabean"",
  ""Litchi"",
  ""Capsicum"",
  ""Opium"",
  ""cabbage"",
  ""Kidney Bins"",
  ""brinjal"",
  ""Lemon"",
  ""Til"",
  ""Turnip"",
  ""Gooseberry"",
  ""mango"",
  ""Kivi"",
  ""Oat"",
  ""potato"",
  ""sugar beets"",
  ""Garlic"",
  ""carrot"",
  ""Moringa"",
  ""Kalonji"",
  ""Plantago ovata"",
  ""Turmeric"",
  ""Coriander"",
  ""Castor"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Gwar"",
  ""peanut"",
  ""Lobia"",
  ""tomato"",
  ""Teak"",
  ""Millet"",
  ""sorghum"",
  ""Rijka"",
  ""Maize"",
  ""carom"",
  ""coffee"",
  ""Parval"",
  ""Spinach"",
  ""toor daal"",
  ""Ajola"",
  ""Satavar"",
  ""Wheat"",
  ""Paan"",
  ""Armenian cucumber"",
  ""Pumpkin"",
  ""Guava"",
  ""Mustard"",
  ""Masoor Dal"",
  ""Pineapple""
]",
27f05315-be6c-4c84-a23c-ac521b335089,बिहार,नालंदा,"[
  ""Wheat"",
  ""Maize"",
  ""paddy (rice)""
]","[
  ""Organic Fertilizer"",
  ""Agriculture News"",
  ""buy-sell"",
  ""subsidy""
]"
27f6af63-cae4-4568-a7d2-0129b80763b8,गुजरात,Jamnagar District,"[
  ""peanut"",
  ""cotton"",
  ""onion"",
  ""Garlic"",
  ""brockely"",
  ""chilli"",
  ""tomato"",
  ""Gram"",
  ""Wheat""
]",
28057f6b-b09d-4671-9f3f-98d3e30773bc,उत्तर प्रदेश,मथुरा,"[
  ""paddy (rice)"",
  ""Tinda"",
  ""potato""
]",
2806142b-c884-4de2-a2dc-62c7b5411ee6,मध्य प्रदेश,सागर,"[
  ""Masoor Dal"",
  ""Gram"",
  ""Wheat""
]","[
  ""lockdown"",
  ""Mandi Rates"",
  ""Today Tips"",
  ""Organic Farming"",
  ""Fasal Protection"",
  ""discussion"",
  ""weed management"",
  ""New Farming Techniques"",
  ""Government Schemes"",
  ""seeds"",
  ""irrigation"",
  ""Fertilizer"",
  ""Disease"",
  ""buy-sell"",
  ""Organic Fertilizer"",
  ""Tractor"",
  ""Agriculture News""
]"
2806c059-263d-4520-bd40-6a5cabf2c627,महाराष्ट्र,Osmanabad,"[
  ""Barley"",
  ""sorghum""
]",
28074255-5d61-4689-a800-3ef9c17e9633,उत्तर प्रदेश,उन्नाव,"[
  ""Merigold""
]",
280e1862-2660-4ff6-a815-12cfea80dc0c,छत्तीसगढ़,महासमुन्द,"[
  ""Karela""
]","[
  ""farm machinery"",
  ""subsidy"",
  ""Agro Chemical""
]"
281fde35-e1e4-4c79-96cd-b2744219a159,उत्तर प्रदेश,बाराबंकी,"[
  ""Merigold"",
  ""Karela"",
  ""carrot"",
  ""Cucumber"",
  ""mango"",
  ""tomato"",
  ""Lemon"",
  ""Capsicum"",
  ""Turnip"",
  ""Mustard"",
  ""cauliflower"",
  ""Banana"",
  ""Garlic"",
  ""Mustard"",
  ""Pumpkin"",
  ""chilli"",
  ""Coriander"",
  ""Kalonji"",
  ""Radish"",
  ""paddy (rice)"",
  ""onion"",
  ""Parval"",
  ""ridge gourd"",
  ""Mint"",
  ""water melon"",
  ""muskmelon"",
  ""Wheat"",
  ""Papaya"",
  ""Spinach"",
  ""Gladiolus"",
  ""Saffron"",
  ""lady finger (okra)"",
  ""brinjal"",
  ""bottle gourd"",
  ""Straberi"",
  ""Pea""
]","[
  ""Weather Report"",
  ""Today Tips"",
  ""Mandi Rates"",
  ""poultry farming"",
  ""Fasal Protection"",
  ""goat farming"",
  ""Organic Farming"",
  ""Tractor"",
  ""fish farming"",
  ""Poly House"",
  ""subsidy"",
  ""horticulture"",
  ""weed management"",
  ""farm machinery"",
  ""Organic Fertilizer"",
  ""Agriculture News"",
  ""buy-sell"",
  ""Government Schemes"",
  ""Disease"",
  ""animal husbandry"",
  ""Fertilizer"",
  ""subsidy on seed"",
  ""dairy farming"",
  ""seeds""
]"
2808d430-32bc-4bcf-ba4b-86f0b460a446,मध्य प्रदेश,मन्दसौर,"[
  ""Orange"",
  ""Gram""
]","[
  ""dairy farming""
]"
2830e219-b0e3-47a8-a39d-c4ac6b45afd3,उत्तर प्रदेश,प्रयागराज,"[
  ""cumin"",
  ""Mustard""
]","[
  ""New Farming Techniques"",
  ""Mandi Rates"",
  ""weed management"",
  ""Fertilizer"",
  ""Government Schemes"",
  ""Weather Report"",
  ""farm machinery"",
  ""Organic Farming""
]"
28355fa4-3a92-433e-88f5-969baf2079d1,मध्य प्रदेश,सिवनी,"[
  ""Mushroom"",
  ""Gram"",
  ""Wheat"",
  ""toor daal""
]",
28362176-0f2c-4b84-8426-11a05d6650cd,उत्तर प्रदेश,Banda,"[
  ""Paan""
]",
283766ec-5083-4b22-b1e3-45379d6d314f,छत्तीसगढ़,जशपुर,"[
  ""Radish"",
  ""Sunflower"",
  ""Beans"",
  ""chilli"",
  ""paddy (rice)"",
  ""Garlic"",
  ""tomato""
]",
28379fc0-72e3-4f6b-821e-ae69997e0eda,महाराष्ट्र,यवतमाल,"[
  ""cotton""
]",
182d894d-764c-4166-b34f-9d04e82eca9d,हरियाणा,महेन्द्रगढ़,"[
  ""Wheat"",
  ""Mustard""
]",
182decac-f802-4bef-afe0-7a9db75b27f9,मध्य प्रदेश,डिण्डौरी,"[
  ""Pineapple""
]",
182ed2c1-8c7a-4a0f-bc02-1fbfcbcd298c,तेलंगाना,Medak,"[
  ""Til"",
  ""onion"",
  ""Mustard"",
  ""Garlic"",
  ""Cucumber"",
  ""toor daal"",
  ""Coriander"",
  ""lady finger (okra)"",
  ""potato"",
  ""peanut"",
  ""Masoor Dal"",
  ""chilli"",
  ""Gram"",
  ""bottle gourd"",
  ""Barbati"",
  ""Barley"",
  ""Wheat"",
  ""Pea"",
  ""Beans"",
  ""paddy (rice)"",
  ""Maize"",
  ""cauliflower""
]","[
  ""quiz"",
  ""Mandi Rates""
]"
182f471e-9aa7-459e-9b6a-f15f78eb480d,उत्तर प्रदेश,Hardoi,"[
  ""Turmeric"",
  ""Mint"",
  ""Gram"",
  ""water melon"",
  ""onion"",
  ""Pumpkin"",
  ""Wheat"",
  ""beans"",
  ""cabbage"",
  ""ridge gourd"",
  ""paddy (rice)"",
  ""black gram"",
  ""tomato"",
  ""potato"",
  ""cauliflower""
]","[
  ""Organic Farming"",
  ""Weather Report"",
  ""Agriculture News"",
  ""farm machinery"",
  ""Success Story"",
  ""Government Schemes"",
  ""Mandi Rates""
]"
18316891-8482-43e4-85f3-a22b8a977c56,छत्तीसगढ़,रायगढ़,"[
  ""moong"",
  ""Banana"",
  ""ridge gourd"",
  ""muskmelon"",
  ""Maize"",
  ""Cucumber"",
  ""cauliflower"",
  ""Mustard"",
  ""Pumpkin"",
  ""onion"",
  ""mango"",
  ""Spinach"",
  ""Lemon"",
  ""Til"",
  ""lady finger (okra)"",
  ""Barbati"",
  ""Paan"",
  ""Karela"",
  ""paddy (rice)"",
  ""brinjal"",
  ""Orange"",
  ""jack fruit"",
  ""Guava"",
  ""chilli"",
  ""Merigold"",
  ""Coriander"",
  ""Radish"",
  ""Wheat"",
  ""black gram"",
  ""peanut"",
  ""Maithi"",
  ""Rose"",
  ""Sugarcane"",
  ""tomato""
]","[
  ""irrigation"",
  ""Agriculture News"",
  ""Organic Farming"",
  ""Disease"",
  ""seeds"",
  ""Organic Fertilizer"",
  ""subsidy"",
  ""poultry farming"",
  ""animal husbandry"",
  ""subsidy on seed"",
  ""quiz"",
  ""fish farming"",
  ""Success Story"",
  ""Fertilizer"",
  ""Hydroponic"",
  ""goat farming"",
  ""farm machinery"",
  ""weed management"",
  ""Weather Report"",
  ""buy-sell"",
  ""New Farming Techniques"",
  ""Government Schemes"",
  ""lockdown"",
  ""horticulture"",
  ""Agri-Business"",
  ""Fasal Protection"",
  ""Mandi Rates""
]"
1836aa50-be51-4ad9-af9c-b1446eb7d247,उत्तर प्रदेश,मथुरा,"[
  ""Wheat"",
  ""sorghum"",
  ""Tinda"",
  ""Tobacco"",
  ""Garlic"",
  ""potato"",
  ""water melon"",
  ""muskmelon"",
  ""Saffron"",
  ""Coriander"",
  ""bottle gourd"",
  ""Armenian cucumber"",
  ""tomato"",
  ""chilli"",
  ""onion"",
  ""ridge gourd"",
  ""Mustard"",
  ""Barseem"",
  ""Pumpkin"",
  ""Karela"",
  ""paddy (rice)"",
  ""brinjal"",
  ""cumin"",
  ""moong"",
  ""Cucumber"",
  ""Fennel"",
  ""lady finger (okra)"",
  ""Lemon"",
  ""Guava""
]","[
  ""weed management"",
  ""Fertilizer"",
  ""farm machinery"",
  ""Fasal Protection"",
  ""Agri-Business"",
  ""subsidy"",
  ""Mandi Rates"",
  ""Krishify"",
  ""Weather Report"",
  ""Success Story"",
  ""subsidy on seed"",
  ""Disease"",
  ""Today Tips"",
  ""animal protection"",
  ""Agriculture News"",
  ""Tractor"",
  ""Government Schemes"",
  ""New Farming Techniques"",
  ""buy-sell"",
  ""seeds""
]"
1837e2de-540c-4e96-ace1-600cfb79a402,उत्तर प्रदेश,Mahrajganj,"[
  ""Wheat""
]",
183f7100-1cd3-4b4b-8251-9acdb601d4c0,उत्तर प्रदेश,बुलन्दशहर,"[
  ""paddy (rice)"",
  ""Mustard"",
  ""Wheat""
]",
1843d6cc-901c-47ae-84cc-34501b1d6932,महाराष्ट्र,लातूर,"[
  ""Til"",
  ""Maithi"",
  ""Wheat"",
  ""Turmeric"",
  ""Fennel"",
  ""moong"",
  ""carom"",
  ""cumin"",
  ""black gram"",
  ""Millet"",
  ""Maize"",
  ""Wheat"",
  ""toor daal"",
  ""Barbati"",
  ""Pea"",
  ""Mustard"",
  ""sorghum"",
  ""फ्लैक्स सीड Linseed [Flax seed]"",
  ""Radish"",
  ""Maize"",
  ""Barley"",
  ""Masoor Dal"",
  ""Coriander"",
  ""Moth"",
  ""Lobia"",
  ""cotton"",
  ""Sunflower"",
  ""paddy (rice)"",
  ""peanut"",
  ""Castor"",
  ""soyabean"",
  ""Gram"",
  ""Kidney Bins"",
  ""Gwar""
]","[
  ""Animal Feed"",
  ""buy-sell"",
  ""Mandi Rates"",
  ""Today Tips""
]"
18484386-7493-4bea-9701-4ab2b95c6861,उत्तर प्रदेश,Hathras,"[
  ""sorghum""
]",
184b4958-4c9a-496c-8d05-d6a14516e9bb,हरियाणा,पलवल,"[
  ""ridge gourd"",
  ""muskmelon"",
  ""Turmeric"",
  ""Mushroom"",
  ""Millet"",
  ""Coriander"",
  ""Wheat"",
  ""potato"",
  ""moong"",
  ""Barley"",
  ""black gram"",
  ""bottle gourd"",
  ""Pumpkin"",
  ""cauliflower"",
  ""Pea"",
  ""Garlic""
]","[
  ""Drip Irrigation"",
  ""Government Schemes"",
  ""farm machinery""
]"
1844af2e-b454-4df3-ab38-970dba350738,मध्य प्रदेश,भोपाल,"[
  ""Cucumber"",
  ""Garlic"",
  ""Merigold"",
  ""water melon"",
  ""Wheat"",
  ""tomato"",
  ""Rose"",
  ""soyabean"",
  ""Tobacco"",
  ""Wheat"",
  ""carrot"",
  ""onion"",
  ""Gram"",
  ""carrot""
]","[
  ""Government Schemes"",
  ""subsidy""
]"
1844c1a8-e0f6-41f3-91aa-a4e0433e40e9,उत्तर प्रदेश,बाराबंकी,"[
  ""ridge gourd"",
  ""paddy (rice)"",
  ""Turmeric"",
  ""Wheat"",
  ""Barseem"",
  ""Mustard"",
  ""Radish"",
  ""Karela"",
  ""Cucumber"",
  ""cauliflower"",
  ""cabbage"",
  ""Lemon"",
  ""Armenian cucumber"",
  ""brinjal"",
  ""Sugarcane"",
  ""Coriander"",
  ""black gram"",
  ""Barbati"",
  ""Capsicum"",
  ""potato"",
  ""Alovera"",
  ""Turnip"",
  ""Gwar"",
  ""water melon"",
  ""muskmelon"",
  ""Mint"",
  ""potato"",
  ""Pumpkin"",
  ""chilli"",
  ""onion"",
  ""Maithi"",
  ""Maize"",
  ""Lobia"",
  ""Banana"",
  ""Arbi"",
  ""Barley"",
  ""bottle gourd"",
  ""Masoor Dal"",
  ""Pea"",
  ""Oat"",
  ""Garlic"",
  ""Spinach"",
  ""Fava Bean"",
  ""Mustard"",
  ""carrot"",
  ""lady finger (okra)"",
  ""tomato""
]","[
  ""dairy farming"",
  ""lockdown"",
  ""subsidy"",
  ""Krishify"",
  ""Tractor"",
  ""Agro Chemical"",
  ""farm machinery"",
  ""Success Story"",
  ""Hydroponic"",
  ""Agri-Business"",
  ""irrigation"",
  ""discussion"",
  ""Poly House"",
  ""Crop Storage"",
  ""animal protection"",
  ""Government Schemes"",
  ""buy-sell"",
  ""weed management"",
  ""New Farming Techniques"",
  ""Drip Irrigation"",
  ""Fasal Protection"",
  ""animal husbandry"",
  ""seeds"",
  ""Organic Farming"",
  ""subsidy on seed"",
  ""Weather Report"",
  ""Agriculture News"",
  ""Fertilizer"",
  ""Disease"",
  ""Today Tips"",
  ""Organic Fertilizer""
]"
18525c64-278a-4092-83c1-ad81d9ceb801,उत्तर प्रदेश,इटावा,"[
  ""carrot"",
  ""Mustard"",
  ""Wheat"",
  ""Barley""
]",
1856fea4-81de-4c7c-b779-c04c7734a888,राजस्थान,Bundi,"[
  ""black gram"",
  ""Barseem"",
  ""Mustard"",
  ""paddy (rice)"",
  ""Gram"",
  ""Barley"",
  ""Wheat""
]","[
  ""farm machinery"",
  ""subsidy"",
  ""weed management"",
  ""Mandi Rates"",
  ""Fertilizer"",
  ""animal husbandry"",
  ""Government Schemes"",
  ""Weather Report"",
  ""dairy farming"",
  ""animal protection"",
  ""Agro Chemical"",
  ""Krishify"",
  ""Agriculture News"",
  ""Today Tips"",
  ""buy-sell""
]"
184d8781-105a-4b2f-94bb-80d2033f0cb7,मध्य प्रदेश,सीधी,"[
  ""Karela"",
  ""ridge gourd"",
  ""Barseem"",
  ""cauliflower"",
  ""Cucumber"",
  ""paddy (rice)"",
  ""Maize"",
  ""Gram"",
  ""Garlic"",
  ""Sugarcane"",
  ""Gooseberry"",
  ""Mustard"",
  ""Turmeric"",
  ""mango"",
  ""Pea"",
  ""Apple"",
  ""brinjal"",
  ""Banana"",
  ""onion"",
  ""potato"",
  ""Radish"",
  ""bottle gourd"",
  ""lady finger (okra)"",
  ""Coriander"",
  ""jack fruit"",
  ""water melon"",
  ""Papaya"",
  ""Guava"",
  ""tomato"",
  ""toor daal"",
  ""cabbage"",
  ""chilli"",
  ""Pumpkin"",
  ""Ginger"",
  ""Lemon"",
  ""Wheat""
]",
186e822c-7d88-4add-82fa-3b4da7e622b6,महाराष्ट्र,Buldhana,"[
  ""Ajola"",
  ""Ginger"",
  ""Anaar"",
  ""Pineapple"",
  ""Opium"",
  ""carom""
]","[
  ""subsidy""
]"
1864991b-fb93-4d49-aa41-7626a2ac3c4f,महाराष्ट्र,Washim,"[
  ""soyabean"",
  ""paddy (rice)""
]",
1871e7fe-cadc-47fe-b132-1871ff9aa83f,राजस्थान,Sawai Madhopur,"[
  ""chilli""
]",
5728f48f-dfef-4376-83e5-d652cf69460c,उत्तर प्रदेश,Etah,"[
  ""Mustard"",
  ""potato"",
  ""Garlic"",
  ""Barseem"",
  ""Maithi"",
  ""Maize"",
  ""bottle gourd""
]","[
  ""Organic Farming"",
  ""Agriculture News"",
  ""Agro Chemical"",
  ""Government Schemes"",
  ""subsidy"",
  ""seeds"",
  ""irrigation""
]"
572aed04-d261-4033-ab4a-931c01092ec1,महाराष्ट्र,Wardha,"[
  ""cotton""
]",
572e8ef8-091a-4060-b1e8-3373f92835df,उत्तर प्रदेश,Sultanpur,"[
  ""black gram"",
  ""Karela"",
  ""brinjal"",
  ""Wheat"",
  ""Mustard"",
  ""Sugarcane"",
  ""Masoor Dal"",
  ""Radish"",
  ""Pea"",
  ""paddy (rice)"",
  ""Parval"",
  ""Garlic"",
  ""onion"",
  ""lady finger (okra)""
]",
572e6c7e-3343-41d3-a413-6e909c64ed03,पंजाब,बठिण्डा,"[
  ""onion"",
  ""Wheat"",
  ""cotton"",
  ""carom""
]",
572fb29b-b710-4f2f-bda4-675ee6f3c010,हरियाणा,फ़तेहाबाद,"[
  ""Millet"",
  ""cotton""
]",
572fbbd9-8807-4750-8433-0c234071d86a,हरियाणा,Bhiwani district,"[
  ""Castor"",
  ""Guava"",
  ""cotton""
]","[
  ""Weather Report""
]"
574ca977-fe22-4c53-aafc-4c3bf39c27e0,हरियाणा,महेन्द्रगढ़,"[
  ""Mustard""
]","[
  ""buy-sell""
]"
572fdd45-6d48-4ba6-ad19-8cd9fc9f8952,मध्य प्रदेश,छिन्दवाड़ा,"[
  ""Beans""
]",
574fa4e8-c030-4b19-a412-1189c5ff06ec,मध्य प्रदेश,उज्जैन,"[
  ""Rose""
]",
5752eb13-ffaf-4a6d-98f7-f8e909e931b7,मध्य प्रदेश,झाबुआ,"[
  ""Winter Cherry"",
  ""Turnip"",
  ""Turmeric"",
  ""Sunflower"",
  ""potato"",
  ""Grapes"",
  ""Safed Musli""
]",
575c7084-aad0-436f-b033-7c9986bc7ac8,उत्तर प्रदेश,Kheri,"[
  ""Wheat""
]",
5761cb1d-a318-4934-9143-5a75826d9e38,राजस्थान,जयपुर,"[
  ""jack fruit"",
  ""Papaya"",
  ""Alovera"",
  ""Lemon""
]","[
  ""horticulture""
]"
2854acb6-f402-4eb6-8093-378b1929d3e0,मध्य प्रदेश,खरगोन,"[
  ""chilli"",
  ""potato"",
  ""black gram"",
  ""Tinda"",
  ""Arbi"",
  ""Armenian cucumber"",
  ""Anaar"",
  ""muskmelon"",
  ""tomato"",
  ""peanut"",
  ""cotton"",
  ""water melon"",
  ""Cucumber"",
  ""moong"",
  ""Ginger"",
  ""toor daal"",
  ""Maithi"",
  ""Garlic"",
  ""Gram"",
  ""Radish""
]",
2858da48-df77-42d2-86eb-a5ae2aa9b5e5,उत्तर प्रदेश,सहारनपुर,"[
  ""Sugarcane"",
  ""Wheat"",
  ""Wheat"",
  ""Popular"",
  ""paddy (rice)"",
  ""Popular""
]","[
  ""Tractor""
]"
285a74d0-d41b-4cb4-93fb-cedd3c957cf1,मध्य प्रदेश,भिण्ड,"[
  ""Ginger""
]",
285d4a81-fdb2-4649-9e63-3baa34a4b315,उत्तर प्रदेश,Mainpuri,"[
  ""Pumpkin"",
  ""Beans"",
  ""paddy (rice)"",
  ""potato"",
  ""Maize"",
  ""black gram"",
  ""muskmelon"",
  ""Maithi"",
  ""Pea"",
  ""Ginger"",
  ""Barseem"",
  ""Mint"",
  ""Mustard"",
  ""lady finger (okra)"",
  ""cabbage"",
  ""cauliflower"",
  ""Barley"",
  ""Coriander"",
  ""peanut"",
  ""tomato"",
  ""moong"",
  ""Wheat"",
  ""Radish"",
  ""Millet"",
  ""Cucumber"",
  ""Spinach"",
  ""Fennel"",
  ""water melon"",
  ""chilli"",
  ""ridge gourd""
]","[
  ""Agriculture News"",
  ""buy-sell"",
  ""farm machinery"",
  ""Organic Farming"",
  ""Organic Fertilizer"",
  ""seeds"",
  ""subsidy""
]"
285ed90d-e81a-471a-b3aa-a9ef1662f58b,झारखण्ड,खूँटी,"[
  ""Pea"",
  ""Saffron"",
  ""moong"",
  ""Sugarcane"",
  ""Parval"",
  ""Sweet Potato"",
  ""Mustard"",
  ""Moringa"",
  ""toor daal"",
  ""Jimikand"",
  ""Maize"",
  ""Garlic"",
  ""mango"",
  ""Paan"",
  ""Anaar"",
  ""carom"",
  ""onion"",
  ""Ginger"",
  ""Merigold"",
  ""Maithi"",
  ""Gwar"",
  ""Coriander"",
  ""cauliflower"",
  ""Beans"",
  ""potato"",
  ""Arbi"",
  ""black gram"",
  ""Cucumber"",
  ""peanut"",
  ""Armenian cucumber"",
  ""sugar beets"",
  ""tomato"",
  ""bottle gourd"",
  ""Papaya"",
  ""water melon"",
  ""Fava Bean"",
  ""Pumpkin"",
  ""Masoor Dal"",
  ""Barbati"",
  ""Gram"",
  ""Banana"",
  ""Lemon"",
  ""cabbage"",
  ""chilli"",
  ""Radish"",
  ""Capsicum"",
  ""Mushroom"",
  ""ridge gourd"",
  ""Spinach"",
  ""Litchi"",
  ""carrot"",
  ""beans"",
  ""brinjal"",
  ""lady finger (okra)""
]","[
  ""Hydroponic"",
  ""Poly House"",
  ""farm machinery"",
  ""dairy farming"",
  ""animal husbandry"",
  ""New Farming Techniques"",
  ""irrigation"",
  ""weed management"",
  ""Organic Fertilizer"",
  ""goat farming"",
  ""subsidy on seed"",
  ""Today Tips"",
  ""Government Schemes"",
  ""fish farming"",
  ""subsidy"",
  ""seeds""
]"
